Var1,Var2,R value,P value
ABT,FOCG,0.000000000,1.000000000
ABT,ABT,1.000000000,0.000000000
ABT,VST,0.000000000,1.000000000
VST,C_C,0.000000000,1.000000000
VST,C_SI,0.000000000,1.000000000
VST,C_MN,0.000000000,1.000000000
VST,C_P,0.000000000,1.000000000
VST,C_S1,0.000000000,1.000000000
VST,C_V,0.000000000,1.000000000
VST,C_TI,0.000000000,1.000000000
VST,C_CR,0.000000000,1.000000000
VST,C_NI,0.000000000,1.000000000
VST,C_CAO,0.000000000,1.000000000
VST,C_SIO2,0.000000000,1.000000000
VST,C_MGO,0.000000000,1.000000000
VST,C_AL2O3,0.000000000,1.000000000
VST,C_FEO,0.000000000,1.000000000
VST,C_S2,0.000000000,1.000000000
VST,C_TIO2,0.000000000,1.000000000
VST,C_V2O5,0.000000000,1.000000000
VST,BA,0.000000000,1.000000000
VST,CCO,0.000000000,1.000000000
VST,CCO2,0.000000000,1.000000000
VST,CH2,0.000000000,1.000000000
VST,CN2,0.000000000,1.000000000
VST,C_CH4,0.000000000,1.000000000
VST,FOCA,0.000000000,1.000000000
VST,POCA,0.000000000,1.000000000
VST,OEF,0.000000000,1.000000000
VST,OEP,0.000000000,1.000000000
VST,TOHA,0.000000000,1.000000000
VST,POHA,0.000000000,1.000000000
VST,AWS,0.000000000,1.000000000
VST,FOCW,0.000000000,1.000000000
VST,BKE,0.000000000,1.000000000
VST,FOTCW,0.000000000,1.000000000
VST,CIV,0.000000000,1.000000000
VST,FS,0.000000000,1.000000000
VST,FA,0.000000000,1.000000000
VST,NOCR,0.000000000,1.000000000
VST,BWOO,0.000000000,1.000000000
VST,BWOC,0.000000000,1.000000000
VST,TOMI,0.000000000,1.000000000
VST,TFP,0.000000000,1.000000000
VST,TFT,0.000000000,1.000000000
VST,SPOF,0.000000000,1.000000000
VST,PDOIF,0.000000000,1.000000000
VST,PDOUF,0.000000000,1.000000000
VST,PDOCF,0.000000000,1.000000000
VST,OER,0.000000000,1.000000000
VST,TCT,0.000000000,1.000000000
VST,UROCG,0.000000000,1.000000000
VST,BGV,0.000000000,1.000000000
VST,TLOF,0.000000000,1.000000000
VST,API,0.000000000,1.000000000
VST,TOCW,0.000000000,1.000000000
VST,SWS,0.000000000,1.000000000
VST,FOCG,0.000000000,1.000000000
VST,ABT,0.000000000,1.000000000
VST,VST,1.000000000,0.000000000
